year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,manually_replaced_url,performance_id,fraction_of_total_points,fraction_of_jury_points,fraction_of_tele_points,views,upload_date,likes,comments,video_title,fraction_of_views,view_rank,point_rank,weighted_average_total_rank,point_jury_rank,point_tele_rank,spotify_popularity,notes,spotify_rank
2017,hu,Hungary,Joci Pápai,Origo,8.0,2.0,8.0,7.0,8.0,200.0,2.0,231.0,152.0,48.0,165.0,66.0,József Pápai,,"Be kell csuknod a szemed\nÚgy láthatsz meg engemet\nHogy meghódítsd a szívem\nIsmerned kell lelkemet\n\nHa nem kellek, hadd menjek\nÉn csavargónak születtem\nKínlódtam már eleget\nDe az Isten lát engem, lát engem\n\nJálomá lommá, jálomá lommá\nJálomá lommá lomalom\nJálomá lommá, jálomá nédinná\nJálomá lommá, lomálom\n\nMért hazudtad azt nekem\nHogy nem számít a színem\nTudtad barna a szemem\nSosem változik bennem\n\nNem kérek már belöled\nMenj el innen hagyj engem\nNe is lássalak téged\nÁtkozott légy örökre\n\nJálomá lommá, jálomá lommá\nJálomá lommá lomalom\nJálomá lommá, jálomá nédinná\nJálomá lommá, lomálom\n\nEngem négyévesen megszólított az Isten\nEgy igazi fegyvert adott a kezembe\nTudtam, csak ö vigyázhat rám\nTöbbet gyakoroltam vele mint egy szamuráj\nBenne bízhatok, mindig az igazat mondja\nVele sírhatok, de az utat mutatja\nEz egy olyan szövetség, ami marad örökké\nFel nem áldozható, ö a legföbb kincsem\n\nSejtelmes erök laknak a gyerekben\nFélnek töle, látszik a szemekben\nA húrjaim támadnak, sírnak a testekbe\nHiába is véded ki, méreg a hangszerbe\nNagy tömegeket itattam át vele\nHallod a dallamom, már tudod a nevemet\nHosszú az út, sebek a hátamon\nEzrek könnyei folynak a gitáromon\n\nJálomá lommá, jálomá lommá\nJálomá lommá lomalom\nJálomá lommá, jálomá nédinná\nJálomá lommá, lomálom\n\nJálomá lommá, jálomá lommá\nJálomá lommá lomalom\nJálomá lommá, jálomá nédinná\nJálomá lommá, lomálom",https://youtube.com/watch?v=hqM0AkP7zcI,,2017-hu,0.041050903119868636,0.019704433497536946,0.06239737274220033,3785833.0,20170513.0,42174.0,3000.0,Joci Pápai - Origo (Hungary) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0029643132230887464,73.0,69.5,,128.5,48.0,,,
2017,au,Australia,Isaiah Firebrace,Don't Come Easy,9.0,1.0,14.0,3.0,9.0,173.0,6.0,160.0,2.0,171.0,21.0,139.0,Anthony Egizii;David Musumeci;Michael Angelo,,"I can tell by your eyes you want more than this\nBut can we be much more beyond these sheets?\nNo I don't, don't wanna mess with your head\nBut my love, it's hard to love again\n\nIt don't come easy and it don't come cheap\nBeen burned too many times to love easily\nDon't mistake me, my love runs deep\nBut it don't come easy, it don't come cheap\nNo, not with me\n\nI used to move in fast to erase my past\nBut it never works, no, it never lasts, no\nIn my mind I gotta get things right\nTake it slow before I jump this time\n\nNo, it don't come easy, no, it don't come cheap\nBeen burned too many times to love easily\nDon't mistake me, my love runs deep\nBut it don't come easy, it don't come cheap\nNo, not with me\n\nAnd if you think I've got a heart of stone\nYou couldn't be more wrong, oh…\nYou might think I've been afraid too long\nAfraid of love\n\nBut it don't come easy\nBeen burned too many times to love easily\nDon't mistake me, my love runs deep\nBut it don't come easy, it don't come cheap\n\nNo, not with me\nOh… no, not with me\nOh… don't mistake me, my love runs deep\nBut it don't come easy, it don't come cheap\nNo, not with me",https://youtube.com/watch?v=YTCP4S1dqwA,,2017-au,0.03550903119868637,0.07019704433497537,0.0008210180623973727,807682.0,20170513.0,10884.0,1000.0,Isaiah - Don't Come Easy (Australia) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.000632416282665074,185.0,80.0,,33.0,197.0,,,
2017,no,Norway,Jowst,Grab the Moment,10.0,2.0,17.0,12.0,10.0,158.0,5.0,189.0,29.0,129.0,52.0,137.0,Joakim With Steen,Jonas McDonnell,They read me like a book that is open\nWhile punching on a bag and I'm choking\nI'm looking for a sign while they're stepping on my mind\nBut I hide behind a simpleminded notion\n\nI try to act cool but I'm boiling\nFeeling like a fool that was chosen\nTry to keep myself calm while my head was getting bombed\nReally need to get that good vibe going\n\nSo when it's all or nothing\nI put my nerves in the coffin\nSo when it's all or nothing\nI put my nerves in the coffin\n\nI'm gonna kill that voice in my head\nI don't care about falling\nI'm gonna grab the moment\n\nI'm gonna kill that voice in my head\nI don't care about falling\nI'm gonna grab the moment\n\nGetting kinda heavy on my shoulders\nTry to stand straight but I'm boneless\nGot a pocketful of prose while I'm walking on my toes\nAnd I'm coping with a map that is roadless\n\nGot eyes in my neck but I'm absent\nI'm quiet in a corner seeking action\nI wanna be bold but I'm only getting old\nI need to stop drowning in distractions\n\nSo when it's all or nothing\nI better get that good vibe buzzing\nSo when it's all or nothing\nI get that good vibe buzzing\n\nI'm gonna kill that voice in my head\nI don't care about falling\nI'm gonna grab the moment\n\nI'm gonna kill that voice in my head\nI don't care about falling\nI'm gonna grab the moment\n\nHidden deep in that beat\nThere's a calling for that leap\nGot no control but I know\nThere's a fire in my soul\n\nHidden deep in that beat\nThere's a calling for that leap\nGot no control but I know\nThere's a fire in my soul\n\nI'm gonna kill that voice in my head\nI don't care about falling\nI'm gonna grab the moment\n\nI'm gonna kill that voice in my head\nI don't care about falling\nI'm gonna grab the moment,https://youtube.com/watch?v=U-Bk0PCotY0,,2017-no,0.032430213464696225,0.05295566502463054,0.011904761904761904,2167254.0,20170513.0,24219.0,1400.0,JOWST - Grab The Moment (Norway) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0016969633076767989,116.0,88.0,,58.0,141.5,,,
2017,nl,Netherlands,OG3NE,Lights And Shadows,11.0,2.0,6.0,6.0,11.0,150.0,4.0,200.0,15.0,135.0,51.0,149.0,Rick Vol;Rory de Kievit,Rick Vol,"Cry no more, cry no more\n\nThough the hallway catches light,\nit won't reach the corner where you strongly fight.\n(Here in the shadow)\nAt this place they know the game,\noutside the world will turn and feel the same.\n(There in the sunlight)\n\nBut you are so much more, to me,\nthan the one who carries all the burden,\nI can only hope, once you fly, you'll be free\n\nyou should never\n\nCry, no more, feeling all alone and insecure\nyou have been going through these stages\nnow it's time to turn the pages\nWe're gonna stand in line\nand not give up but walk that road\nthat everybody goes,\nthrough lights and shadows\n\nEvery time the candle glows,\nit lightens up the space but no one knows\n(Will there be a dark side?)\nEvery battle's victory\nis a double feeling when you cannot be\n(Here in the spotlight)\n\nCause you are so much more, to me,\nthan the one who lifts us on your shoulders,\nI can only hope, once you fly, you'll be free\n\nyou should never\n\nCry, no more, feeling all alone and insecure\nyou have been going through these stages\nnow it's time to turn the pages\nWe're gonna stand in line\nand not give up but walk that road\nthat everybody goes,\nthrough lights and shadows\n\nOn a scale of one to ten\nyou got the biggest score you're heaven sent\nno one will doubt that you're an angel\nSo what went wrong this time,\nhurt nobody, did no crime,\nwhat's with the universe, why you?\n\nCry, no more, feeling all alone and insecure\nyou have been going through these stages\nnow it's time to turn the pages\nWe're gonna stand in line\nand not give up but walk that road\nthat everybody goes,\nthrough lights and shadows",https://youtube.com/watch?v=_9XsCqGg8ls,,2017-nl,0.03078817733990148,0.05541871921182266,0.006157635467980296,1818687.0,20170513.0,17189.0,1500.0,OG3NE - Lights and Shadows (The Netherlands) LIVE at the 2017 Eurovision Song Contest,0.0014240347957132824,128.0,92.0,,53.0,167.0,,,
2017,fr,France,Alma,Requiem,12.0,,26.0,,12.0,135.0,,,90.0,45.0,,,Nazim Khaled,Alexandra Maquet;Nazim Khaled,"Des amours meurent, des amours naissent\nLes siècles passent et disparaissent\nCe que tu crois être la mort\nC'est une saison et rien de plus\nUn jour lassé de cette errance\nTu t'en iras quelle importance\nCar la Terre tournera encore\nMême quand nous ne tournerons plus\n\nEmbrasse-moi, dis-moi que tu m'aimes\nFais-moi sourire au beau milieu d'un requiem\nEmbrasse-moi, dis-moi que tu m'aimes\nFais-moi danser jusqu'à ce que le temps nous reprenne\n\nCe qu'il a donné\nUn an, deux ans, cent ans de bonheur\nPuis la vie te cueille comme une fleur\nFais-moi marrer j'en ai besoin\nEn attendant que sonne l'heure\nUn an, deux ans, cent ans à deux\nEt puis un jour on est tout seul\nOn pleure mais on survit quand même\nC'est la beauté du requiem\n\nLes étincelles deviennent des flammes\nLes petites filles deviennent des femmes\nCe que tu crois être la mort\nC'est un brasier et rien de plus\nNos déchirures, nos déchéances\nOn pense qu'elles ont de l'importance\nMais demain renaîtra le jour\nComme si nous n'avions pas vécu\n\nEmbrasse-moi, dis-moi que tu m'aimes\nFais-moi sourire au beau milieu d'un requiem\nEmbrasse-moi, dis-moi que tu m'aimes\nFais-moi danser jusqu'à ce que le temps nous reprenne\n\nCe qu'il a donné\nUn an, deux ans, cent ans de bonheur\nPuis la vie te cueille comme une fleur\nFais-moi marrer j'en ai besoin\nEn attendant que sonne l'heure\nUn an, deux ans, cent ans à deux\nEt puis un jour on est tout seul\nOn pleure mais on survit quand même\nC'est la beauté du requiem\n\nDes amours naissent, des amours meurent\nCe soir enfin je n'ai plus peur\nJe sais que je t'aimerai encore\nQuand la Terre ne tournera plus\nDes amours naissent, des amours meurent\nCe soir enfin je n'ai plus peur\nJe sais que je t'aimerai encore\nQuand la Terre ne tournera plus\n\nEmbrasse-moi, dis-moi que tu m'aimes\nFais-moi sourire au beau milieu d'un requiem\nEmbrasse-moi, dis-moi que tu m'aimes\nFais-moi danser jusqu'à ce que le temps nous reprenne\n\nCe qu'il a donné\nCe qu'il a donné\nCe qu'il a donné\nCe qu'il a donné\nCe qu'il a donné",https://youtube.com/watch?v=HjiLKsLQl4I,,2017-fr,0.02770935960591133,0.01847290640394089,0.03694581280788178,3837370.0,20170513.0,31068.0,2500.0,Alma - Requiem (France) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0030046667755508666,71.0,101.5,,134.0,73.0,,,
2017,hr,Croatia,Jacques Houdek,My Friend,13.0,2.0,13.0,11.0,13.0,128.0,8.0,141.0,103.0,25.0,104.0,37.0,Jacques Houdek;Siniša Reljić;Tony Malm,Arjana Kunštek;Fabrizio Laucella;Ines Prajo;Jacques Houdek,"""There are only two ways to live your life\nOne is as though nothing is a miracle\nThe other is as though everything's a miracle""\n\nThere's a miracle my friend\nAnd it happens every day\nHold out your hand\nDon't let it slip away\n\nIo so che esiste\nGuarda meglio su\nRitorna ogni giorno\nPromettendo sempre più\n\nAfter the rain\nNasce il sole\n\nI pray you see the light and find your way\nLa forza del destino che è in te\nDo your best, take a chance\nDare to dream and make it real\nSegui la verità, via della libertà\n\nMy friend\nMy friend\n\nDon't let go\nLet it flow\nCredi nel miracolo\nFor the miracle\nThat I'm talking of\nIs the life that we're given\nLa vita vincera\n\nI pray you see the light and find your way\n(I pray, I pray)\nLa forza del destino che è in te\n(I pray)\nDo your best, take a chance\nDare to dream and make it real\nSegui la verità, via della libertà\n\nMy friend\nMy friend\nMy friend\nMy friend\nMy friend",https://youtube.com/watch?v=4Sya_GIxsw0,,2017-hr,0.026272577996715927,0.010262725779967159,0.04228243021346469,983903.0,20170513.0,12345.0,1200.0,Jacques Houdek - My Friend (Croatia) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0007703976042093476,176.0,109.0,,162.0,64.0,,,
2017,az,Azerbaijan,Dihaj,Skeletons,14.0,1.0,12.0,8.0,14.0,120.0,8.0,150.0,42.0,78.0,63.0,87.0,Isa Melikov,Sandra Bjurman,"Standing in a mirror lane wondering what to do\nAnother day and gravity's got, gotten a hold of me\nI never dreamed that this could be happening, not to me\nBut there he came falling down\nFalling so hard I started believing\n\nNow I'm into daydreams\nAmazed by thorn jeans\nDeep into high extremes\n\nWhen I'm with him it's fantasy\nWe're just like alchemy\nOh, I feel ready\n\nHave my skeletons\n(I can only trick you once, bad boy)\nHave my lungs, my millions\n(Talk is cheap, don't speak in tongues, bad boy)\n\nDrum drum drum, bring down the guns\n(Drum drum drum, bring down the guns, bad boy)\nI'm so, so cursed, bad boy\n(Fuss and fight won't get you tons)\n\nThe world is spinning faster by the minute\nAnd I'm longing to be saved\nThis bitter sweet sensation got a\nGot another hold of me\n\nNow I'm stuck in daydreams\nSurrounded by thorn jeans\nDeep into high extremes\n\nWhen we hook up it's fantasy\nWe're just like alchemy\nI've never been so ready\n\nHave my skeletons\n(I can only trick you once, bad boy)\nHave my lungs, my millions\n(Talk is cheap, don't speak in tongues, bad boy)\n\nDrum drum drum, bring down the guns\n(Drum drum drum, bring down the guns, bad boy)\nI'm so, so cursed, bad boy\n(Fuss and fight won't get you tons)\n\n(I can only trick you once, bad boy)\nI can only trick you once\n(Talk is cheap, don't speak in tongues, bad boy)\n(Talk is cheap, don't speak in tongues, bad boy)\nTalk is cheap, don't speak in tongues\n\nDrum drum drum, bring down the guns\n(Drum drum drum, bring down the guns, bad boy)\nBad boy, fuss and fight won't get you tons, bad boy\n(Fuss and fight won't get you tons)\n\nHave my skeletons\n(I can only trick you once, bad boy)\nHave my lungs, my millions\n(Talk is cheap, don't speak in tongues, bad boy)\n\nHave my skeletons\n(Drum drum drum, bring down the guns, bad boy)\nI'm so so cursed\n(Fuss and fight won't get you tons)\n\nHave my skeletons",https://youtube.com/watch?v=g_HSRHqd_7s,,2017-az,0.024630541871921183,0.03201970443349754,0.017241379310344827,1739353.0,20170513.0,22647.0,1800.0,Dihaj - Skeletons (Azerbaijan) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0013619161483137477,132.0,114.0,,97.0,119.0,,,
2017,gb,United Kingdom,Lucie Jones,Never Give Up on You,15.0,,18.0,,15.0,111.0,,,12.0,99.0,,,Daniel Salcedo;Emmelie de Forest;Lawrie Martin,,"Tell me your secrets, I'll keep them safe\nNo sign of weakness, it's a sign of faith\nWe'll stand tall so you don't fall\n\nYou're not defeated, you're in repair\nDon't have to call me, I'll always be there\nWe'll stand tall, so you don't fall\n\nIf you could see how far you've walked\nYou would see that all's not lost\n\nI will never give up on you\nI don't care what I've got to lose\nJust give me your hand and hold on\nTogether we'll dance through this storm\nI will never give up on you\nYou're the one that I'm running to\nJust give me your hand and hold on\nTogether we'll dance through this storm\n\nUnder the surface, I see you glow\nI'm right beside you, you're never alone\nDon't let go, when you're so close\n\nIf you could see how far you've walked\nYou would see that all's not lost\n\nI will never give up on you\nI don't care what I've got to lose\nJust give me your hand and hold on\nTogether we'll dance through this storm\nI will never give up on you\nYou're the one that I'm running to\nJust give me your hand and hold on\nTogether we'll dancing through\n\nThis madness, we're running through\nThis magic, it's inside of you\nIt's madness, it's madness\n\nNow you can see how far you've walked,\nThe mountains climbed, the oceans crossed\n\nI don't care what I've got to lose\nJust give me your hand and hold on\nTogether we'll dance through this storm\nI will never give up on you\nYou're the one that I'm running to\nJust give me your hand and hold on\nTogether we'll dance through this storm",https://youtube.com/watch?v=Fl1GYTg4GmA,,2017-gb,0.022783251231527094,0.04064039408866995,0.0049261083743842365,1693012.0,20170513.0,19123.0,2300.0,Lucie Jones - Never Give Up On You (United Kingdom) LIVE at the 2017 Eurovision Song Contest,0.0013256310720647015,137.0,124.0,,78.0,173.0,,,
2017,at,Austria,Nathan Trent,Running On Air,16.0,2.0,4.0,2.0,16.0,93.0,7.0,147.0,0.0,93.0,32.0,115.0,Bernhard Penzias;Nathan Trent,,"It's been a long time running\n'Cause I had some things to see\nI had to meet some people\nWho were there to believe in me\n\nI'm taking all that struggle\nReminds me what I'm fighting for\nI'm living it up, I ain't gonna stop\nTill I make that final score\n\nAnd I'll keep running as fast as I can\nI'll keep running\nI won't stop, I won't stop, no no\n\nHey now, if you push me down I'll get up again\nHey now, if you let me drown I'll swim like a champion\nI'm sure there'll be good times, there'll be bad time\nBut I don't care 'cause I'm running on air\n(Running, running) Yeah\n\nGive me a million reasons\nBut my answer stays the same\nYou can try to put me in a box\nBut I'm doing it my own damn way\n\nSee I can stand them talkers\nAll pretending that their lives' a mess\n'Cause whatever you want, whatever you need\nYou gotta get off your…\n\nAnd I'll keep running as fast as I can\nI'll keep running\nI won't stop, I won't stop\n\nHey now, if you push me down I'll get up again\nHey now, if you let me drown I'll swim like a champion\nI'm sure there'll be good times, there'll be bad time\nBut I don't care 'cause I'm running on air\n\nHey, I'm running on air\nRunning, running on air\n(Oh whoa… oh whoa…) Running, running\nNow I don't care\n\nHey now, if you push me down I'll get up again\nHey now, hey now\n\nYeah… (Oh whoa… oh whoa…)\nYou can push me, push me down\n(Oh whoa… oh whoa…) Hey now\nBut I'll get up again\n\nI'm sure there'll be good times, there'll be bad time\nBut I don't care 'cause I'm running on air",https://youtube.com/watch?v=gJIjZF5sgzg,,2017-at,0.019088669950738917,0.038177339901477834,0.0,752609.0,20170513.0,11183.0,900.0,Nathan Trent - Running On Air (Austria) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0005892940366137646,187.0,140.0,,82.0,202.0,,,
2017,by,Belarus,Naviband,Historyja Majho Zyccia,17.0,2.0,3.0,14.0,17.0,83.0,9.0,110.0,33.0,50.0,55.0,55.0,Arciom Lukjanienka,,"Koĺki dzion, koĺki spatkanniaŭ\nNovyja vobrazy i harady\nŠerah padziej, nas pakidaje\nU sercy trymajem\nIdziem daliej\n\nHistoryja majho žyccia\nBudzie sviacić jašče jarčej\nU našaj kryvi sonca zajhraje\nUsia pryhažosć Tvaich vačej\n\nDzie budzieš ty – ja adšukaju\nJarkija momanty znojdziem chučej\nSienniašni dzień, stanie pačatkam\nNovych žadanniaŭ, liepšych idej\n\nHistoryja majho žyccia\nBudzie sviacić jašče jarčej\nU našaj kryvi sonca zajhraje\nUsia pryhažosć Tvaich vače",https://youtube.com/watch?v=coFfFZvPmRY,,2017-by,0.017036124794745484,0.020525451559934318,0.013546798029556651,1449278.0,20170513.0,21308.0,1400.0,Naviband - Story Of My Life (Belarus) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0011347869648057937,146.0,147.0,,124.0,133.5,,,
2017,am,Armenia,Artsvik,Fly With Me,18.0,1.0,5.0,16.0,18.0,79.0,7.0,152.0,21.0,58.0,65.0,87.0,Levon Navasardyan;Lilith Navasardyan,Avet Barseghyan;David Tserunyan,"Wanna tell a story\nAbout a girl with history\nTake it from my heart it's gonna be your beat\nTake it from my soul it's gonna be your heat\n\nMany colors and shades\nSo many voices to embrace\nAll around\n\nMany stories and tales\nShe took it all into her space\nHear the sound\n\nHeee...\n\nOver deeps over hills\nShe casts her wings and now it feels\nLove is one\n\nFlying high she became\nA sun who's love and light's the same\nFor everyone\n\nFly with me high ohh high, with me high ohh high\nNever stop believing that love will take us high\nFly with me high ohh high, with me high ohh high\nNever gonna stop believing that love's for you and I\n\nLove, love is one\n\nFly with me high ohh high, with me high ohh high\nNever stop believing that love will take us high\nFly with me high ohh high, with me high ohh high\nNever gonna stop believing that love's for you and I",https://youtube.com/watch?v=g373Libigw8,,2017-am,0.016215106732348113,0.023809523809523808,0.008620689655172414,621857.0,20170513.0,7184.0,665.0,Artsvik - Fly With Me (Armenia) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0004869150139402078,198.0,151.0,,115.5,155.5,,,
2017,gr,Greece,Demy,This is Love,19.0,1.0,15.0,10.0,19.0,77.0,10.0,115.0,29.0,48.0,54.0,61.0,Dimitris Kontopoulos,John Ballard;Romy Papadea,"Holding on to what we had can be so complicated\nCould be time to move along and face it, no more debating\nWatch the river running dry\nNow it's time to say goodbye\n\nThere's an echo in my head\nThere's a story still unread\nAnd I need you here tonight\nWalk away, don't turn around\nI will never let you down\nI won't let you see me cry\n\nThere's an echo in my head\nThere's a crossroad up ahead\nHow I want you here\nForever and ever and ever and ever\nI'm not giving up\n\nThis is love\nReaching out for the stars\nYou and me as one\nEverywhere this is love\n\nThis is love\n\nHolding on to what we had can be so self-destroying\nRemember how we laughed and played around till night met the morning?\nWatch the sun set in the sky\nThere will never be goodbye\n\nThere's an echo in my head\nThere's a story still unread\nAnd I need you here tonight\nWalk away, don't turn around\nI will never let you down\nHow I want you here\nForever and ever and ever and ever\nI'm not giving up\n\nThis is love\nReaching out for the stars\nYou and me as one\nEverywhere this is love\n\nThis is love\nReaching out for the stars\nYou and me as one\nThis is love",https://youtube.com/watch?v=iO14p2uCzkM,,2017-gr,0.015804597701149427,0.019704433497536946,0.011904761904761904,1791478.0,20170513.0,16358.0,2400.0,Demy - This Is Love (Greece) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0014027301057052918,129.0,155.0,,128.5,141.5,,,
2017,dk,Denmark,Anja,Where I Am,20.0,2.0,10.0,8.0,20.0,77.0,10.0,101.0,8.0,69.0,5.0,96.0,Angel Tupai;Anja Nissen;Michael D'Arcy,,"(Laying down my armour)\n(Laying down my gun)\n\nYou're lost in my game \nBut your love is repeating \nAlways around, you're never holding me down \nI know who you are \nTrue colours are showing \nThough my heart's bare \nAlways show you care\n\nPutting up my walls so that I last better \nDon't know why I do it because we're together \nAlways holding back from you its on my mind \nTonight I'm gonna try for you real harder \nShow you all the love I've held inside \nShow you all the love I've held inside \nLets do it right \n\nTonight I'm gonna show you \nShow you what you've done \nI'm laying down my armour \nLaying down my gun \nTonight I'm gonna hold you \nCloser than before \nSo you know where I am \nSo you know where I am \n\nI've known its not right \nJust couldn't reveal it \nAlways closing up tight \nAnd never releasing \nAfraid and I fear to love \nBut you never let me go \nI've held it in my heart \nBut now I'm letting you know\n\nTonight I'm gonna show you \nShow you what you've done \nI'm laying down my armour \nLaying down my gun \nTonight I'm gonna hold you \nCloser than before \nSo you know where I am \nSo you know where I am\n\nPutting up my walls so that I last better \nI Don't know why I do it because where together \nTonight I'm gonna try for you real harder \nShow you all the love I've held inside \nShow you all the love I've held inside \nLets do it right \n\nTonight I'm gonna show you \nShow you what you've done \nI'm laying down my armour \nLaying down my gun \nTonight I'm gonna hold you \nCloser than before \nSo you know where I am \nSo you know where I am\nSo you know where I am\nSo you know where I am\nSo you know where I am\nSo you know where I am",https://youtube.com/watch?v=vUbGnq8maS0,,2017-dk,0.015804597701149427,0.02832512315270936,0.003284072249589491,914597.0,20170513.0,9685.0,806.0,Anja - Where I Am (Denmark) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0007161308966606024,179.0,155.0,,103.5,181.5,,,
2017,cy,Cyprus,Hovig,Gravity,21.0,1.0,19.0,15.0,21.0,68.0,5.0,164.0,32.0,36.0,103.0,61.0,Thomas G:son,,"No matter where you're going\nNo matter where you be\nWherever the wind is blowing\nLet me be your gravity\n\nI can be your hero\nI can be your fantasy\nI can be the cure\nYeah\nLet me be\nYour remedy\n\nRight beside you\nI'll never leave you\n\nLet me be your heart and your company\nI'll let you be the one who can lean on me\nI'll catch you when you fall\nWhen you're falling free\nLet me be, be your gravity\n\nLet me be your wings\nWhen you're flying high\nI'm gonna raise you up till you touch the sky\nI'll catch you when you fall\nWhen you're falling free\nLet me be, be your gravity\n\nTouch me, inseparably\nLike gravity\n\nAs high as the highest mountain\nAs low as the deepest sea\nOh settle down […] let me be your gravity\n\nLet me be your heart and your company\nI'll let you be the one who can lean on me\nI'll catch you when you fall\nWhen you're falling free\nLet me be, be your gravity\n\nLet me be your wings\nWhen you're flying high\nI'm gonna raise you up till you touch the sky\nI'll catch you when you fall\nWhen you're falling free\nLet me be, be your gravity\n\nTouch inseparably\nIt's all we'll ever be\nYou be gravity\n\nLet me be your heart and your company\nI'll let you be the one who can lean on me\nI'll catch you when you fall\nWhen you're falling free\nLet me be, be your gravity\n\nLet me be your wings\nWhen you're flying high\nI'm gonna raise you up till you touch the sky\nI'll catch you when you fall\nWhen you're falling free\nLet me be, be your gravity\n\nI'll catch you when you fall\nWhen you're falling free\nLet me be, be your gravity",https://youtube.com/watch?v=ZDe9FCLgE04,,2017-cy,0.013957307060755337,0.014778325123152709,0.013136288998357963,1658490.0,20170513.0,16591.0,1400.0,Hovig - Gravity (Cyprus) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0012986002914973944,141.0,162.0,,153.0,137.0,,,
2017,pl,Poland,Kasia Moś,Flashlight,22.0,1.0,2.0,11.0,22.0,64.0,9.0,119.0,41.0,23.0,69.0,50.0,Kasia Moś;Pete Barringer;Rickard Bonde Truumeel,,"Like a bullet from a smoking gun\nThey try to tell us that we don't belong\nCreeping round at the depth of night\nJust two shadows in love we were ghosts\n\nTwo hearts we're invincible\nWhen we're together we're untouchable\nHaunted by if it's wrong or right\nShadows in love we were ghosts\n\nFire, like a burning desire,\nTaking me higher,\nwalk in a wire,\nWe will never come down\n\nIt's like a flashlight burning in our eyes\nYou call the dogs off, I got them hypnotized\nYou never catch us, take us by suprise\nRunning faster at the speed of light\nFalling deeper got you in the sight\nBringing down your eyes in the sky\n\nLike two animals on the run\nNot afraid to fly into the sun\nInvisible we don't leave a trace\nWe're shadows in love we were ghosts\n\nFire, like a burning desire,\nTaking me higher,\nwalk in a wire,\nWe will never come down\n\nIt's like a flashlight burning in our eyes\nYou call the dogs off, I got them hypnotized\nYou never catch us, take us by suprise\nRunning faster at the speed of light\nFalling deeper got you in a sight\nBringing down your eyes in the sky",https://youtube.com/watch?v=xVCokUW3BUo,,2017-pl,0.013136288998357963,0.009441707717569787,0.01683087027914614,711758.0,20170513.0,9640.0,1400.0,Kasia Moś - Flashlight (Poland) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.000557307639042504,191.0,166.0,,166.0,120.0,,,
2017,il,Israel,Imri Ziv,I Feel Alive,23.0,2.0,1.0,18.0,23.0,39.0,3.0,207.0,5.0,34.0,132.0,75.0,Dolev Ram;Penn Hazut,,"The secret of my life \nIs never givin' up \nNow I'm close to you\nWalking through the stars \nBrings me to the start \nWhen I walk with you\n\nI was waiting way too much\nFor something good to come \nAnd I'm a bit fragile \nWas waiting way too much \nIt's like an hourglass \nAnd you're like trouble \n\nBreaking me to pieces \nI wanted you to know that \nEvery piece broke from you \nBreaking me to pieces \n'Coz every time \nYou come around \nI feel alive \nNow I'm trying \nI'm trying \nI feel alive!\nI feel alive!\n\nThe years I've been alone \nFar away from home \nReminded me of you\nMy job is almost done\nBaby I can now\nEscape away with you \n\nI was waiting way too much\nFor something good to come \nAnd I'm a bit fragile \nWas waiting way too much \nIt's like an hourglass \nAnd you're like trouble \n\nBreaking me to pieces \nI wanted you to know that \nEvery piece broke from you\nBreaking me to pieces \n'Coz every time \nYou come around \nI feel alive \nNow I'm trying \nI'm trying \nI feel alive!\nSo alive\nAlive, alive, alive\n\nBreaking me to pieces \nI wanted you to know that \nEvery piece broke from you\nBreaking me to pieces \n'Coz every time \nYou come around \nI feel alive",https://youtube.com/watch?v=YapnW_zfWJk,,2017-il,0.008004926108374385,0.013957307060755337,0.002052545155993432,1100255.0,20170513.0,10018.0,1100.0,IMRI - I Feel Alive (Israel) LIVE at the Grand Final of the 2017 Eurovision Song Contest,0.0008615014041214995,170.0,182.0,,158.0,189.5,,,
